レベル,都道府県名,市区町村名,大字・丁目名,小字・通称名,街区符号・地番,離島ID,行政区域コード,支庁・振興局名,郡・政令都市名,原典市区町村名,指定地域名,島名,住所
街区,長崎県,対馬市,厳原町今屋敷,,729,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７２９
街区,長崎県,対馬市,厳原町今屋敷,,730,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７３０
街区,長崎県,対馬市,厳原町今屋敷,,749,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７４９
街区,長崎県,対馬市,厳原町今屋敷,,753,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７５３
街区,長崎県,対馬市,厳原町中村,,606,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６０６
街区,長崎県,対馬市,厳原町日吉,,239,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２３９
街区,長崎県,対馬市,厳原町日吉,,240,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４０
街区,長崎県,対馬市,厳原町日吉,,249,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４９
街区,長崎県,対馬市,厳原町中村,,566,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５６６
街区,長崎県,対馬市,厳原町中村,,568,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５６８
街区,長崎県,対馬市,厳原町中村,,606,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６０６
街区,長崎県,対馬市,厳原町中村,,613,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６１３
街区,長崎県,対馬市,厳原町中村,,616,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６１６
街区,長崎県,対馬市,厳原町中村,,617,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６１７
街区,長崎県,対馬市,厳原町中村,,619,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６１９
街区,長崎県,対馬市,厳原町今屋敷,,731,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７３１
街区,長崎県,対馬市,厳原町今屋敷,,732,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７３２
街区,長崎県,対馬市,厳原町今屋敷,,743,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７４３
街区,長崎県,対馬市,厳原町今屋敷,,744,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７４４
街区,長崎県,対馬市,厳原町今屋敷,,747,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７４７
街区,長崎県,対馬市,厳原町東里,,36,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町東里３６
街区,長崎県,対馬市,厳原町東里,,44,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町東里４４
街区,長崎県,対馬市,厳原町中村,,618,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６１８
街区,長崎県,対馬市,厳原町中村,,622,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６２２
街区,長崎県,対馬市,厳原町中村,,623,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６２３
街区,長崎県,対馬市,厳原町中村,,624,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６２４
街区,長崎県,対馬市,厳原町中村,,626,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６２６
街区,長崎県,対馬市,厳原町中村,,627,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６２７
街区,長崎県,対馬市,厳原町中村,,628,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６２８
街区,長崎県,対馬市,厳原町日吉,,241,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４１
街区,長崎県,対馬市,厳原町日吉,,242,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４２
街区,長崎県,対馬市,厳原町日吉,,243,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４３
街区,長崎県,対馬市,厳原町日吉,,245,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４５
街区,長崎県,対馬市,厳原町日吉,,247,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４７
街区,長崎県,対馬市,厳原町日吉,,248,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４８
街区,長崎県,対馬市,厳原町田渕,,783,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７８３
街区,長崎県,対馬市,厳原町田渕,,784,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７８４
街区,長崎県,対馬市,厳原町田渕,,785,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７８５
街区,長崎県,対馬市,厳原町田渕,,786,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７８６
街区,長崎県,対馬市,厳原町田渕,,787,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７８７
街区,長崎県,対馬市,厳原町田渕,,788,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７８８
街区,長崎県,対馬市,厳原町田渕,,789,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７８９
街区,長崎県,対馬市,厳原町田渕,,790,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９０
街区,長崎県,対馬市,厳原町田渕,,791,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９１
街区,長崎県,対馬市,厳原町田渕,,792,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９２
街区,長崎県,対馬市,厳原町田渕,,793,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９３
街区,長崎県,対馬市,厳原町田渕,,794,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９４
街区,長崎県,対馬市,厳原町田渕,,795,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９５
街区,長崎県,対馬市,厳原町田渕,,796,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９６
街区,長崎県,対馬市,厳原町田渕,,797,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９７
街区,長崎県,対馬市,厳原町田渕,,798,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９８
街区,長崎県,対馬市,厳原町田渕,,799,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕７９９
街区,長崎県,対馬市,厳原町田渕,,800,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８００
街区,長崎県,対馬市,厳原町田渕,,841,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８４１
街区,長崎県,対馬市,厳原町田渕,,843,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８４３
街区,長崎県,対馬市,厳原町田渕,,844,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８４４
街区,長崎県,対馬市,厳原町今屋敷,,759,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７５９
街区,長崎県,対馬市,厳原町今屋敷,,761,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７６１
街区,長崎県,対馬市,厳原町今屋敷,,762,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７６２
街区,長崎県,対馬市,厳原町今屋敷,,765,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７６５
街区,長崎県,対馬市,厳原町今屋敷,,766,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７６６
街区,長崎県,対馬市,厳原町今屋敷,,768,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７６８
街区,長崎県,対馬市,厳原町日吉,,292,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２９２
街区,長崎県,対馬市,厳原町日吉,,293,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２９３
街区,長崎県,対馬市,厳原町日吉,,294,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２９４
街区,長崎県,対馬市,厳原町日吉,,295,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２９５
街区,長崎県,対馬市,厳原町日吉,,297,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２９７
街区,長崎県,対馬市,厳原町日吉,,298,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２９８
街区,長崎県,対馬市,厳原町日吉,,320,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉３２０
街区,長崎県,対馬市,厳原町日吉,,321,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉３２１
街区,長崎県,対馬市,厳原町今屋敷,,754,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７５４
街区,長崎県,対馬市,厳原町中村,,570,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５７０
街区,長崎県,対馬市,厳原町中村,,571,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５７１
街区,長崎県,対馬市,厳原町中村,,606,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村６０６
街区,長崎県,対馬市,厳原町今屋敷,,752,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７５２
街区,長崎県,対馬市,厳原町今屋敷,,748,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７４８
街区,長崎県,対馬市,厳原町今屋敷,,750,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７５０
街区,長崎県,対馬市,厳原町今屋敷,,146,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷１４６
街区,長崎県,対馬市,厳原町今屋敷,,741,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７４１
街区,長崎県,対馬市,厳原町今屋敷,,742,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町今屋敷７４２
街区,長崎県,対馬市,厳原町田渕,,801,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８０１
街区,長崎県,対馬市,厳原町田渕,,806,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８０６
街区,長崎県,対馬市,厳原町田渕,,807,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８０７
街区,長崎県,対馬市,厳原町田渕,,812,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８１２
街区,長崎県,対馬市,厳原町田渕,,822,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８２２
街区,長崎県,対馬市,厳原町日吉,,300,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉３００
街区,長崎県,対馬市,厳原町日吉,,245,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４５
街区,長崎県,対馬市,厳原町日吉,,246,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４６
街区,長崎県,対馬市,厳原町日吉,,249,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２４９
街区,長崎県,対馬市,厳原町日吉,,253,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２５３
街区,長崎県,対馬市,厳原町日吉,,254,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２５４
街区,長崎県,対馬市,厳原町日吉,,291,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町日吉２９１
街区,長崎県,対馬市,厳原町東里,,352,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町東里３５２
街区,長崎県,対馬市,厳原町大手橋,,1201,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２０１
街区,長崎県,対馬市,厳原町大手橋,,1203,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２０３
街区,長崎県,対馬市,厳原町大手橋,,1212,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２１２
街区,長崎県,対馬市,厳原町大手橋,,1213,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２１３
街区,長崎県,対馬市,厳原町大手橋,,1214,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２１４
街区,長崎県,対馬市,厳原町大手橋,,1215,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２１５
街区,長崎県,対馬市,厳原町大手橋,,1216,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２１６
街区,長崎県,対馬市,厳原町大手橋,,1221,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２２１
街区,長崎県,対馬市,厳原町大手橋,,1220,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２２０
街区,長崎県,対馬市,厳原町大手橋,,1231,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町大手橋１２３１
街区,長崎県,対馬市,厳原町田渕,,819,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８１９
街区,長崎県,対馬市,厳原町田渕,,820,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕８２０
街区,長崎県,対馬市,厳原町田渕,,1019,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕１０１９
街区,長崎県,対馬市,厳原町田渕,,1029,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕１０２９
街区,長崎県,対馬市,厳原町田渕,,1032,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕１０３２
街区,長崎県,対馬市,厳原町田渕,,1038,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町田渕１０３８
街区,長崎県,対馬市,厳原町中村,,545,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５４５
街区,長崎県,対馬市,厳原町中村,,546,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５４６
街区,長崎県,対馬市,厳原町中村,,548,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５４８
街区,長崎県,対馬市,厳原町中村,,549,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５４９
街区,長崎県,対馬市,厳原町中村,,551,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５５１
街区,長崎県,対馬市,厳原町中村,,554,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５５４
街区,長崎県,対馬市,厳原町中村,,575,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５７５
街区,長崎県,対馬市,厳原町中村,,576,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５７６
街区,長崎県,対馬市,厳原町中村,,577,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５７７
街区,長崎県,対馬市,厳原町中村,,578,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５７８
街区,長崎県,対馬市,厳原町中村,,579,42013,42209,,,対馬市,対馬島,対馬島,長崎県対馬市厳原町中村５７９
